Context,Original,Translation,Comments
# encoding UTF-8
# __init__.py
"*","Hausa (Hausa)","Hausa (Hausa)"
"*","Kazakh (қазақша)","Kazakh (қазақша)"
"*","Hindi (मानक हिन्दी)","Hindi (मानक हिन्दी)"
"*","Japanese (日本語)","Japanese (日本語)"
"*","Russian (Русский)","Russian (Русский)"
"*","Brazilian Portuguese (Português do Brasil)","Brazilian Portuguese (Português do Brasil)"
"*","Abkhaz (Аԥсуа бызшәа)","Abkhaz (Аԥсуа бызшәа)"
"*","Slovak (Slovenčina)","Slovak (Slovenčina)"
"*","Indonesian (Bahasa indonesia)","Indonesian (Bahasa indonesia)"
"*","Uzbek (Oʻzbek)","Uzbek (Oʻzbek)"
"*","Persian (ﯽﺳﺭﺎﻓ)","Persian (ﯽﺳﺭﺎﻓ)"
"*","Kyrgyz (Кыргыз тили)","Kyrgyz (Кыргыз тили)"
"*","Croatian (Hrvatski)","Croatian (Hrvatski)"
"*","Nepali (नेपाली)","Nepali (नेपाली)"
"*","Dutch (Nederlandse taal)","Dutch (Nederlandse taal)"
"*","Only Foreign","Only Foreign"
"*","Only Missing","Only Missing"
# shared
"*","倍率","Scale","# FROM <__init__.py & anm_export.py & model_export.py & anm_import.py & model_import.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","Show Bones in Front","Show Bones in Front","# FROM <__init__.py & model_import.py>"
"Operator","CM3D2モーション (.anm)","CM3D2 Animation (.anm)","# FROM <anm_export.py & anm_import.py>"
"*","アーマチュア","Armature","# FROM <anm_export.py & model_export.py & model_import.py>"
"*","アーマチュア内プロパティ","Armature Data","# FROM <anm_export.py & model_export.py>"
"*","ファイルをバックアップ","Backup","# FROM <anm_export.py & model_export.py & tex_export.py & mate_export.py & mate_export.py>"
"*","ファイルに上書きする場合にバックアップファイルを複製します","Will backup overwritten files","# FROM <anm_export.py & model_export.py & tex_export.py & mate_export.py & mate_export.py>"
"*","エクスポート時のメッシュ等の拡大率です","Scale of the .anm at the time of export","# FROM <anm_export.py & model_export.py>"
"*","ファイルバージョン","Version","# FROM <anm_export.py & model_export.py & tex_export.py & mate_export.py & mate_export.py>"
"*","ファイルを開くのに失敗しました、アクセス不可かファイルが存在しません。file={}","Failed to open the file. File does not exist or is inaccessible. file={}","# FROM <anm_export.py & anm_import.py & mate_export.py & mate_export.py & mate_import.py & mate_import.py & model_export.py & model_import.py & tex_import.py>"
"*","インポート時のメッシュ等の拡大率です","The amount by which the mesh is scaled when imported/exported","# FROM <anm_import.py & model_import.py>"
"*","Reverse Name","Reverse Name","# FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","Reverse name filtering","Reverse name filtering","# FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","Order by Invert","Order by Invert","# FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","Invert the sort by order","Invert the sort by order","# FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","Sort groups by their name (case-insensitive)","Sort groups by their name (case-insensitive)","# FROM <common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","Order by:","Order by:","# FROM <common.py & misc_MESH_MT_shape_key_specials.py>"
"*","マテリアル情報の貼付けを中止します。","Pasting of material information was cancelled.","# FROM <mate_export.py & misc_MATERIAL_PT_context_material.py> FROM <mate_export.py & misc_MATERIAL_PT_context_material.py>"
"*","テクスチャを探す","Type","# FROM <mate_import.py & misc_MATERIAL_PT_context_material.py>"
"*","Scale","Scale","# FROM <menu_OBJECT_PT_cm3d2_menu.py & menu_OBJECT_PT_cm3d2_menu.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_OBJECT_PT_transform.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py>"
"*","The amount by which the mesh is scaled when imported. Recommended that you use the same when at the time of export.","The amount by which the mesh is scaled when imported/exported","# FROM <menu_OBJECT_PT_cm3d2_menu.py & menu_OBJECT_PT_cm3d2_menu.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_OBJECT_PT_transform.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py>"
"*","description","description","# FROM <menu_OBJECT_PT_cm3d2_menu.py & menu_file.py>"
"*","Icon","Icon","# FROM <menu_OBJECT_PT_cm3d2_menu.py & common.py>"
"*","Property","Property","# FROM <menu_OBJECT_PT_cm3d2_menu.py & menu_file.py>"
"*","Attach Point","Attach Point","# FROM <menu_OBJECT_PT_cm3d2_menu.py & menu_file.py>"
"*","Index","Index","# FROM <menu_file.py & menu_file.py & menu_file.py & common.py>"
"*","Name","Name","# FROM <menu_file.py & menu_file.py & menu_file.py & common.py & menu_file.py & menu_file.py & common.py & misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"Operator","ボーン情報をコピー","ボーン情報をコピー","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"*","カスタムプロパティのボーン情報をクリップボードにコピーします","カスタムプロパティのボーン情報をクリップボードにコピーします","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"Operator","ボーン情報を貼付け","Paste Bone Data","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"*","カスタムプロパティのボーン情報をクリップボードから貼付けます","カスタムプロパティのボーン情報をクリップボードから貼付けます","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"Operator","ボーン情報を削除","Remove Bone Data","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"*","カスタムプロパティのボーン情報を全て削除します","Removes all bone Data from the armature's custom properties","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py & misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py> FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"Operator","コピー","Copy","# FROM <misc_DATA_PT_context_arm.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_OBJECT_PT_context_object.py>"
"Operator","貼付け","Paste","# FROM <misc_DATA_PT_context_arm.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_OBJECT_PT_context_object.py>"
"*","ボーン情報をクリップボードにコピーしました","Bone data copied","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py & misc_TEXT_HT_header.py>"
"*","ボーン情報をクリップボードから貼付けました","Bone data pasted","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py & misc_TEXT_HT_header.py>"
"*","ボーン情報を削除しました","Bone data removed","# FROM <misc_DATA_PT_context_arm.py & misc_OBJECT_PT_context_object.py>"
"*","CM3D2用","For CM3D2","# FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_IMAGE_PT_image_properties.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"Operator","CM3D2 → Blender","CM3D2 → Blender","# FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_vertex_groups.py>"
"Operator","Blender → CM3D2","Blender → CM3D2","# FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_vertex_groups.py>"
"*","変換できる名前が見つかりませんでした","No convertible names were found. Aborting","# FROM <misc_DATA_PT_context_arm.py & misc_DATA_PT_context_arm.py & misc_DATA_PT_vertex_groups.py & misc_DATA_PT_vertex_groups.py>"
"*","Preserve Shape Key Values","Preserve Shape Key Values","# FROM <misc_DATA_PT_modifiers.py & misc_VIEW3D_MT_pose_apply.py>"
"*","Show filters","Show filters","# FROM <misc_DATA_PT_modifiers.py & misc_MESH_MT_shape_key_specials.py>"
"*","Only Selected","Only Selected","# FROM <misc_DOPESHEET_MT_editor_menus.py & misc_DOPESHEET_MT_editor_menus.py & misc_VIEW3D_MT_pose_apply.py>"
"*","CM3D2","CM3D2","# FROM <misc_INFO_MT_add.py & misc_MATERIAL_PT_context_material.py>"
"*","テクスチャ名","Texture name","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py>"
"*","テクスチャ","Texture","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","オフセット:","Offset:","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","解説","Description","# FROM <misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","色の透明度","Alpha","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","正確な値: ","Exact Value:","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"Operator","自動設定","Auto","# FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","ぼかし効果","Blur Method","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","増減両方","Both","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","増加のみ","Add","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","減少のみ","Subtract","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","範囲倍率","Radius","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","強さ","Strength","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","対象","Target","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","アクティブより上","Above Active","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","アクティブより下","Below Active","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","参照元の分割","Subdivisions","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_shape_key_specials.py>"
"*","{:.2f} Seconds","{:.2f} Seconds","# FROM <misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","色","Color","# FROM <misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_TEXTURE_PT_context_texture.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py> FROM <misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","モード","Mode","# FROM <misc_RENDER_PT_render.py & misc_VIEW3D_PT_tools_weightpaint.py & misc_VIEW3D_PT_tools_weightpaint.py>"
"Operator","texで保存","Save As .tex","# FROM <misc_TEXTURE_PT_context_texture.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","NodeName","Node Name","# FROM <misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py>"
"*","CM3D2本体のインストールフォルダからtexファイルを探して開きます","Look for textures in the search paths specified in the add-on preferences","# FROM <misc_TEXTURE_PT_context_texture.py & mate_import.py & misc_MATERIAL_PT_context_material.py>"
"Operator","画像を表示","Open Image in UV/Image Editor","# FROM <misc_TEXTURE_PT_context_texture.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py>"
"*","画像名","Image name","# FROM <misc_TEXTURE_PT_context_texture.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py & misc_RENDER_PT_bake.py>"
"*","減衰タイプ","Smoothing Method","# FROM <misc_VIEW3D_PT_tools_weightpaint.py & misc_VIEW3D_PT_tools_weightpaint.py & misc_MESH_MT_shape_key_specials.py>"
"*","全て","All","# FROM <misc_VIEW3D_PT_tools_weightpaint.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_RENDER_PT_bake.py>"
"*","アクティブのみ","Active","# FROM <misc_VIEW3D_PT_tools_weightpaint.py & misc_VIEW3D_PT_tools_weightpaint.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_MESH_MT_shape_key_specials.py & misc_MESH_MT_vertex_group_specials.py & misc_MESH_MT_vertex_group_specials.py>"
"*","値","Value","# FROM <misc_VIEW3D_PT_tools_weightpaint.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py & misc_VIEW3D_PT_tools_weightpaint.py> FROM <misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_TEXTURE_PT_context_texture.py & misc_TEXTURE_PT_context_texture.py & misc_VIEW3D_PT_tools_weightpaint.py>"
"Operator","CM3D2モデル (.model)","CM3D2 Model (.model)","# FROM <model_export.py & model_import.py>"
"*","テキスト","Text","# FROM <model_export.py & model_export.py & model_import.py>"
"*","マテリアル","Material","# FROM <model_export.py & model_import.py>"
"*","種類に合わせてマテリアルを装飾","Decorate materials according to type","# FROM <model_import.py & mate_import.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py & misc_MATERIAL_PT_context_material.py>"
"*","割り当てのない頂点グループを削除","Remove vertex groups with no assigned vertices","# FROM <model_import.py & misc_MESH_MT_vertex_group_specials.py>"
